Geographic_area,Indicator,Service_Type,Residence,Time_period,Observation_Value,ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level,Residence_type,Service_type,Service_level,country_name,indicator_name,value,year
,,,,,,,,,,,,,,,,,Sudan,CPIA structural policies cluster average (1=low to 6=high),2.66666666666667,2018.0
,,,,,,,,,,,,,,,,,Sudan,Fixed telephone subscriptions,136923.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"GDP per capita, PPP (constant 2017 international $)",4369.7616629041,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",49.1599998474121,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Air transport, passengers carried",561520.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,Export volume index (2000 = 100),70.67551893,2018.0
,,,,,,,,,,,,,,,,,Sudan,GNI (current LCU),1238960329500.0,2018.0
,,,,,,,,,,,,,,,,,Sudan,"Industry (including construction), value added (annual % growth)",-5.699999885,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Mortality rate, under-5, male (per 1,000 live births)",61.3,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 50-54, male (% of male population)",3.180479379,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Tuberculosis case detection rate (%, all forms)",62.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",9.31099987,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 15-64, total",24786462.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Prevalence of HIV, male (% ages 15-24)",0.1,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Short-term debt (% of exports of goods, services and primary income)",113.553143,2020.0
,,,,,,,,,,,,,,,,,Sudan,Imports of goods and services (current US$),74409934.31,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Inflation, GDP deflator: linked series (annual %)",115.2777685,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Net trade in goods (BoP, current US$)",-5051335393.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Bank liquid reserves to bank assets ratio (%),94.82032606,2020.0
,,,,,,,,,,,,,,,,,Sudan,Broad money (% of GDP),31.9390624,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Current account balance (BoP, current US$)",-5841223939.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Discrepancy in expenditure estimate of GDP (constant LCU),417800.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Taxes less subsidies on products (current LCU),810502190800.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Taxes less subsidies on products (current US$),4259076147.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),3.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Gross fixed capital formation (constant 2015 US$),8639787489.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Households and NPISHs Final consumption expenditure per capita growth (annual %),-5.682379879,2020.0
,,,,,,,,,,,,,,,,,Sudan,"People using at least basic drinking water services, urban (% of urban population)",73.76365956,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 70-74, female (% of female population)",1.103104944,2020.0
,,,,,,,,,,,,,,,,,Sudan,Population in urban agglomerations of more than 1 million (% of total population),13.29294224,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Computer, communications and other services (% of commercial service imports)",7.751858514,2020.0
,,,,,,,,,,,,,,,,,Sudan,"GNI per capita, PPP (constant 2017 international $)",3649.896356,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Human capital index (HCI), male, upper bound (scale 0-1)",0.3857819438,2020.0
,,,,,,,,,,,,,,,,,Sudan,"IBRD loans and IDA credits (DOD, current US$)",1233772000.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Military expenditure (current USD),934311153.8,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 30-34, female (% of female population)",6.404938772,2020.0
,,,,,,,,,,,,,,,,,Sudan,"PPG, official creditors (NFL, current US$)",-111026978.2,2020.0
,,,,,,,,,,,,,,,,,Sudan,"PPP conversion factor, GDP (LCU per international $)",22.34560026,2020.0
,,,,,,,,,,,,,,,,,Sudan,Broad money growth (annual %),87.99138313,2020.0
,,,,,,,,,,,,,,,,,Sudan,Import unit value index (2000 = 100),145.795954,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Industry (including construction), value added (current US$)",4984365347.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 65 and above, female",862810.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Present value of external debt (current US$),6400000000.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Reserves and related items (BoP, current US$)",-1979196308.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Risk of impoverishing expenditure for surgical care (% of people at risk),46.4,2020.0
,,,,,,,,,,,,,,,,,Sudan,Households and NPISHs Final consumption expenditure (constant 2015 US$),22793295536.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Industry (including construction), value added (constant 2015 US$)",7812360959.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",79000.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",33.16199875,2020.0
,,,,,,,,,,,,,,,,,Sudan,Rural population,28391086.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",22.85000038,2020.0
,,,,,,,,,,,,,,,,,Sudan,Final consumption expenditure (annual % growth),-3.700093012,2020.0
,,,,,,,,,,,,,,,,,Sudan,Import value index (2000 = 100),633.5851098,2020.0
,,,,,,,,,,,,,,,,,Sudan,Number of infant deaths,54481.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Agriculture, forestry, and fishing, value added (constant LCU)",6582251000.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Agriculture, forestry, and fishing, value added (current LCU)",826246868900.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Fixed broadband subscriptions,28782.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,GNI: linked series (current LCU),3778825610700.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Military expenditure (% of general government expenditure),8.254452162,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 10-14, female (% of female population)",11.9701901,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Claims on central government, etc. (% GDP)",11.89034515,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",57.55099869,2020.0
,,,,,,,,,,,,,,,,,Sudan,GNI (constant 2015 US$),45903950504.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Urban population growth (annual %),3.294357846,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Foreign direct investment, net inflows (BoP, current US$)",716939710.6,2020.0
,,,,,,,,,,,,,,,,,Sudan,GDP growth (annual %),-3.629805626,2020.0
,,,,,,,,,,,,,,,,,Sudan,GDP per capita (constant LCU),457.6713947,2020.0
,,,,,,,,,,,,,,,,,Sudan,Gross domestic savings (current LCU),1299439620100.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Mortality rate, under-5 (per 1,000 live births)",56.6,2020.0
,,,,,,,,,,,,,,,,,Sudan,"People using at least basic sanitation services, rural (% of rural population)",24.2340969,2020.0
,,,,,,,,,,,,,,,,,Sudan,Gross national expenditure deflator (base year varies by country),19311.07469,2020.0
,,,,,,,,,,,,,,,,,Sudan,Net foreign assets (current LCU),-238711600497.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 60-64, female (% of female population)",2.076198796,2020.0
,,,,,,,,,,,,,,,,,Sudan,"GNI per capita, PPP (current international $)",3860.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Military expenditure (% of GDP),1.131725699,2020.0
,,,,,,,,,,,,,,,,,Sudan,Number of deaths ages 15-19 years,10150.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"People using at least basic drinking water services, rural (% of rural population)",53.19902707,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population, female (% of total population)",50.03954342,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Agriculture, forestry, and fishing, value added (annual % growth)",-2.499999037,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Communications, computer, etc. (% of service exports, BoP)",11.95682234,2020.0
,,,,,,,,,,,,,,,,,Sudan,Gross fixed capital formation (annual % growth),-5.800003207,2020.0
,,,,,,,,,,,,,,,,,Sudan,Gross savings (% of GDP),30.20570765,2020.0
,,,,,,,,,,,,,,,,,Sudan,Container port traffic (TEU: 20 foot equivalent units),493002.3,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Net financial flows, IMF nonconcessional (NFL, current US$)",-2510307.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Population in urban agglomerations of more than 1 million,5828858.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Share of tariff lines with specific rates, all products (%)",0.4395604,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Tariff rate, most favored nation, weighted mean, all products (%)",25.17,2020.0
,,,,,,,,,,,,,,,,,Sudan,Adults (ages 15-49) newly infected with HIV,3000.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Official exchange rate (LCU per US$, period average)",53.9960119,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 15-64, male",12312389.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 75-79, male (% of male population)",0.5796790521,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",26.8,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Age dependency ratio, old (% of working-age population)",6.499818328,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Communications, computer, etc. (% of service imports, BoP)",33.85853455,2020.0
,,,,,,,,,,,,,,,,,Sudan,Imports of goods and services (annual % growth),-3.899999017,2020.0
,,,,,,,,,,,,,,,,,Sudan,Number of neonatal deaths,37008.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 35-39, male (% of male population)",5.354111496,2020.0
,,,,,,,,,,,,,,,,,Sudan,Current account balance (% of GDP),-27.38615943,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",25.1590004,2020.0
,,,,,,,,,,,,,,,,,Sudan,Population ages 65 and above (% of total population),3.674121296,2020.0
,,,,,,,,,,,,,,,,,Sudan,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",1.5,2020.0
,,,,,,,,,,,,,,,,,Sudan,"GDP per capita, PPP (current international $)",4142.448609,2020.0
,,,,,,,,,,,,,,,,,Sudan,Gross capital formation (current US$),6809841074.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"People practicing open defecation, urban (% of urban population)",1.660885479,2020.0
,,,,,,,,,,,,,,,,,Sudan,"People using at least basic sanitation services, urban (% of urban population)",60.14022363,2020.0
,,,,,,,,,,,,,,,,,Sudan,Transport services (% of commercial service imports),82.414071,2020.0
,,,,,,,,,,,,,,,,,Sudan,Antiretroviral therapy coverage (% of people living with HIV),25.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Exports of goods and services (BoP, current US$)",5065438285.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,GNI per capita (constant LCU),424.5925447,2020.0
,,,,,,,,,,,,,,,,,Sudan,Imports of goods and services (constant LCU),1114656800.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Monetary Sector credit to private sector (% GDP),7.904638342,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Mortality rate, infant, male (per 1,000 live births)",44.3,2020.0
,,,,,,,,,,,,,,,,,Sudan,External balance on goods and services (constant LCU),-932260400.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Imports of goods, services and primary income (BoP, current US$)",12054131738.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Personal remittances, paid (current US$)",199517746.2,2020.0
,,,,,,,,,,,,,,,,,Sudan,Price level ratio of PPP conversion factor (GDP) to market exchange rate,0.1174230177,2020.0
,,,,,,,,,,,,,,,,,Sudan,Commercial service exports (current US$),1257205173.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Gross fixed capital formation (current LCU),1295912756300.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Net capital account (BoP, current US$)",143593535.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Primary income receipts (BoP, current US$)",61328145.66,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Probability of dying among children ages 5-9 years (per 1,000)",5.6,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",2.829520731,2020.0
,,,,,,,,,,,,,,,,,Sudan,Fixed broadband subscriptions (per 100 people),0.065638508,2020.0
,,,,,,,,,,,,,,,,,Sudan,People practicing open defecation (% of population),24.00786171,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population, male (% of total population)",49.96045658,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",19.4109993,2020.0
,,,,,,,,,,,,,,,,,Sudan,Export value index (2000 = 100),210.4706371,2020.0
,,,,,,,,,,,,,,,,,Sudan,"External debt stocks, total (DOD, current US$)",22953534424.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Lower secondary school starting age (years),12.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 00-04, female (% of female population)",14.23418422,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 70-74, male (% of male population)",0.9726759967,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Multilateral debt service (TDS, current US$)",27555475.8,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 0-14, female",8605091.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 0-14, total",17451732.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Exports of goods and services (constant LCU),182396400.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,GNI (current LCU),3778825610700.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"ICT service exports (BoP, current US$)",9993002.176,2020.0
,,,,,,,,,,,,,,,,,Sudan,"International tourism, receipts for travel items (current US$)",689000000.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Mortality rate, infant, female (per 1,000 live births)",35.2,2020.0
,,,,,,,,,,,,,,,,,Sudan,Population growth (annual %),2.391071774,2020.0
,,,,,,,,,,,,,,,,,Sudan,GDP deflator (base year varies by country),20225.31926,2020.0
,,,,,,,,,,,,,,,,,Sudan,Gross capital formation (% of GDP),31.92745139,2020.0
,,,,,,,,,,,,,,,,,Sudan,Gross national expenditure (current LCU),4055402678200.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Households and NPISHs Final consumption expenditure, PPP (current international $)",51526045088.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Human capital index (HCI) (scale 0-1),0.3774451911,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Human capital index (HCI), upper bound (scale 0-1)",0.3909089565,2020.0
,,,,,,,,,,,,,,,,,Sudan,Mobile cellular subscriptions,35195207.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Services, value added (constant 2015 US$)",23939417750.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Agriculture, forestry, and fishing, value added (current US$)",4341812238.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Merchandise exports (current US$),3803000000.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Agriculture, forestry, and fishing, value added (% of GDP)",20.35627523,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 80 and above, male (% of male population)",0.4334127057,2020.0
,,,,,,,,,,,,,,,,,Sudan,Refugee population by country or territory of origin,787755.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,GNI per capita (constant 2015 US$),1046.857828,2020.0
,,,,,,,,,,,,,,,,,Sudan,Gross domestic income (constant LCU),21278468280.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Gross national expenditure (constant 2015 US$),40601612399.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 50-54, female (% of female population)",3.316925815,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",15975594612.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Claims on central government (annual growth as % of broad money),37.3857293,2020.0
,,,,,,,,,,,,,,,,,Sudan,Fixed telephone subscriptions,129408.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,GDP (constant 2015 US$),49449888025.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Share of tariff lines with specific rates, primary products (%)",1.219512,2020.0
,,,,,,,,,,,,,,,,,Sudan,Claims on other sectors of the domestic economy (annual growth as % of broad money),23.22920584,2020.0
,,,,,,,,,,,,,,,,,Sudan,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",16584378822.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,General government final consumption expenditure (constant 2015 US$),8440629068.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"GNI, PPP (constant 2017 international $)",160045287138.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Unemployment, total (% of total labor force) (modeled ILO estimate)",19.64900017,2020.0
,,,,,,,,,,,,,,,,,Sudan,Urban population (% of total population),35.253,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 55-59, male (% of male population)",2.497620085,2020.0
,,,,,,,,,,,,,,,,,Sudan,Population in the largest city (% of urban population),37.70726482,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Services, value added (annual % growth)",-3.042135152,2020.0
,,,,,,,,,,,,,,,,,Sudan,Battle-related deaths (number of people),45.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,External balance on goods and services (current LCU),3527191200.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,General government final consumption expenditure (current LCU),1140083230300.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Gross domestic savings (% of GDP),32.01434286,2020.0
,,,,,,,,,,,,,,,,,Sudan,Gross national expenditure (% of GDP),99.91310852,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Labor force, female (% of total labor force)",29.93131121,2020.0
,,,,,,,,,,,,,,,,,Sudan,Women's share of population ages 15+ living with HIV (%),47.8,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Incidence of HIV, all (per 1,000 uninfected population)",0.09,2020.0
,,,,,,,,,,,,,,,,,Sudan,Risk of catastrophic expenditure for surgical care (% of people at risk),71.1,2020.0
,,,,,,,,,,,,,,,,,Sudan,Gross fixed capital formation (% of GDP),31.92745139,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",47.64300156,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Computer, communications and other services (% of commercial service exports)",11.56046781,2020.0
,,,,,,,,,,,,,,,,,Sudan,Domestic credit to private sector by banks (% of GDP),7.904638342,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 0-14, female (% of female population)",39.21748791,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 65 and above, total",1611075.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Forest area (% of land area),9.928193419,2020.0
,,,,,,,,,,,,,,,,,Sudan,Households and NPISHs Final consumption expenditure (current US$),8509756656.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Insurance and financial services (% of service imports, BoP)",6.680497512,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Services, value added (% of GDP)",36.30651238,2020.0
,,,,,,,,,,,,,,,,,Sudan,Travel services (% of commercial service exports),54.82145364,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Charges for the use of intellectual property, payments (BoP, current US$)",1642.290691,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Human capital index (HCI), lower bound (scale 0-1)",0.3620817661,2020.0
,,,,,,,,,,,,,,,,,Sudan,Imports of goods and services (constant 2015 US$),624972382.1,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",67.47100067,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Prevalence of HIV, total (% of population ages 15-49)",0.2,2020.0
,,,,,,,,,,,,,,,,,Sudan,CPIA macroeconomic management rating (1=low to 6=high),1.5,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",0.15,2020.0
,,,,,,,,,,,,,,,,,Sudan,Mobile cellular subscriptions (per 100 people),80.26408427,2020.0
,,,,,,,,,,,,,,,,,Sudan,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),41.83278757,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",45.15100098,2020.0
,,,,,,,,,,,,,,,,,Sudan,GDP: linked series (current LCU),4058929542000.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,General government final consumption expenditure (constant LCU),2398805700.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,GNI (constant LCU),18618072707.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"GNI, PPP (current international $)",169108261401.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Gross value added at basic prices (GVA) (constant LCU),19825637200.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Imports of goods and services (BoP, current US$)",10519596583.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,People with basic handwashing facilities including soap and water (% of population),12.51129099,2020.0
,,,,,,,,,,,,,,,,,Sudan,"PPG, IDA (DOD, current US$)",1233772000.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Taxes less subsidies on products (constant LCU),242918900.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Terms of trade adjustment (constant LCU),1209912180.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Trade (% of GDP),0.7846308213,2020.0
,,,,,,,,,,,,,,,,,Sudan,Final consumption expenditure (% of GDP),67.98565714,2020.0
,,,,,,,,,,,,,,,,,Sudan,GDP (constant LCU),20068556100.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Human capital index (HCI), female (scale 0-1)",0.3853596449,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Net financial flows, bilateral (NFL, current US$)",-89592526.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Urban population,15458183.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Exports of goods and services (annual % growth),5.00003454,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",16.97500038,2020.0
,,,,,,,,,,,,,,,,,Sudan,Secure Internet servers,282.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Service imports (BoP, current US$)",1665687789.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Unemployment, female (% of female labor force) (modeled ILO estimate)",31.22699928,2020.0
,,,,,,,,,,,,,,,,,Sudan,External debt stocks (% of GNI),115.5929924,2020.0
,,,,,,,,,,,,,,,,,Sudan,Insurance and financial services (% of commercial service imports),9.317354484,2020.0
,,,,,,,,,,,,,,,,,Sudan,Merchandise trade (% of GDP),63.95485,2020.0
,,,,,,,,,,,,,,,,,Sudan,Net secondary income (Net current transfers from abroad) (current US$),1085770076.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",2.76539379,2020.0
,,,,,,,,,,,,,,,,,Sudan,Gross value added at basic prices (GVA) (current LCU),3248427351200.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Merchandise imports (current US$),9838000000.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Personal remittances, received (current US$)",495355092.5,2020.0
,,,,,,,,,,,,,,,,,Sudan,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,3800.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Children (ages 0-14) newly infected with HIV,660.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Commercial service imports (current US$),1194289983.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Exports of goods and services (current LCU),17687401700.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Final consumption expenditure (current LCU),2759489921900.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Inflation, GDP deflator (annual %)",115.2777685,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 15-64, male (% of male population)",56.20223309,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Service exports (BoP, current US$)",1262864884.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Total debt service (% of GNI),0.7450944814,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Exports of goods, services and primary income (BoP, current US$)",5126766431.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Human capital index (HCI), male, lower bound (scale 0-1)",0.3515884578,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Industry (including construction), value added (% of GDP)",23.36883939,2020.0
,,,,,,,,,,,,,,,,,Sudan,Population in largest city,5828858.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,Discrepancy in expenditure estimate of GDP (current LCU),-327400.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"External debt stocks, short-term (DOD, current US$)",5821604418.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,GDP (current LCU),4058929542000.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Internally displaced persons, total displaced by conflict and violence (number of people)",2276000.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"PPP conversion factor, private consumption (LCU per international $)",31.4288956,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Age dependency ratio, young (% of working-age population)",70.40832209,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Foreign direct investment, net inflows (% of GDP)",3.361320405,2020.0
,,,,,,,,,,,,,,,,,Sudan,Number of deaths ages 5-9 years,6483.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Secondary income receipts (BoP, current US$)",1511573305.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 40-44, female (% of female population)",4.782076581,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 65-69, male (% of male population)",1.429838782,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Foreign direct investment, net (BoP, current US$)",-716939710.6,2020.0
,,,,,,,,,,,,,,,,,Sudan,Gross capital formation (annual % growth),-5.800003207,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Personal remittances, received (% of GDP)",2.322436818,2020.0
,,,,,,,,,,,,,,,,,Sudan,Population ages 15-64 (% of total population),56.52651151,2020.0
,,,,,,,,,,,,,,,,,Sudan,Present value of external debt (% of GNI),32.23011923,2020.0
,,,,,,,,,,,,,,,,,Sudan,Insurance and financial services (% of commercial service exports),0.9546881815,2020.0
,,,,,,,,,,,,,,,,,Sudan,Net primary income (Net income from abroad) (current LCU),-280103931300.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,"Population ages 45-49, female (% of female population)",3.982804829,2020.0
,,,,,,,,,,,,,,,,,Sudan,General government final consumption expenditure (current US$),5990978614.0,2020.0
,,,,,,,,,,,,,,,,,Sudan,GNI growth (annual %),-4.389942191,2020.0
,,,,,,,,,,,,,,,,,Sudan,DEC alternative conversion factor (LCU per US$),190.3,2020.0
,,,,,,,,,,,,,,,,,Sudan,Exports of goods and services (% of GDP),0.4357651819,2020.0
,,,,,,,,,,,,,,,,,Sudan,General government final consumption expenditure (annual % growth),-5.950000947,2020.0
